location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index
Europe,June 7 2021,47518645,36405,44824.857,1110314,812,1131,63472.001,48.627,59.874,1483.078,1.085,1.511,,,,,,,,,,,,,,,,,,,397862528,257095838,145454019,70632,4694388,5007162,53.14,34.34,19.43,0.01,6688,2601152,0.347,
Europe,June 8 2021,47561326,42681,44175.857,1111839,1525,1160.143,63529.011,57.01,59.007,1485.115,2.037,1.55,,,,,,,,,,,,,,,,,,,402918460,259610590,148256000,72841,5642043,4979542,53.82,34.68,19.8,0.01,6651,2623144,0.35,
Europe,June 9 2021,47607409,46083,44418.143,1113090,1251,1143.857,63590.566,61.554,59.331,1486.786,1.671,1.528,,,,,,,,,,,,,,,,,,,408902403,262533805,151593390,75156,6473577,5003371,54.62,35.07,20.25,0.01,6683,2613463,0.349,
Europe,June 10 2021,47662588,55179,42846.714,1114348,1258,1137.571,63664.27,73.704,57.232,1488.466,1.68,1.519,,,,,,,,,,,,,,,,,,,414676475,265406904,154761340,77554,6221676,5152253,55.39,35.45,20.67,0.01,6882,2662102,0.356,
Europe,June 11 2021,47705902,43314,42133.714,1115448,1100,1113,63722.126,57.856,56.279,1489.936,1.469,1.487,,,,,,,,,,,,,,,,,,,421602222,269174025,158175979,79754,5660001,5144293,56.31,35.95,21.13,0.01,6871,2635443,0.352,
Europe,June 12 2021,47743098,37196,42005.714,1116408,960,1100.286,63771.809,49.684,56.108,1491.218,1.282,1.47,,,,,,,,,,,,,,,,,,,425194480,271015427,160014489,80613,4436707,5158346,56.79,36.2,21.37,0.01,6890,2626316,0.351,
Europe,June 13 2021,47777356,34258,42159.429,1116987,579,1069.286,63817.569,45.759,56.314,1491.991,0.773,1.428,,,,,,,,,,,,,,,,,,,429435650,273216450,162267516,81108,2707430,5119402,57.36,36.49,21.67,0.01,6838,2589405,0.346,
Europe,June 14 2021,47815357,38001,42387.429,1117677,690,1051.857,63868.328,50.759,56.618,1492.913,0.922,1.405,,,,,,,,,,,,,,,,,,,433103725,274898786,164448370,83110,4237209,5054091,57.85,36.72,21.97,0.01,6751,2521147,0.337,
Europe,June 15 2021,47854607,39250,41897.286,1118751,1074,987.429,63920.755,52.427,55.963,1494.347,1.435,1.319,,,,,,,,,,,,,,,,,,,437549887,277019245,166988174,85244,5408216,5020686,58.44,37,22.31,0.01,6706,2474579,0.331,
Europe,June 16 2021,47895343,40736,41133.429,1119869,1118,968.429,63975.167,54.412,54.943,1495.841,1.493,1.294,,,,,,,,,,,,,,,,,,,443555775,279733110,170504815,87233,6192747,4980568,59.25,37.36,22.77,0.01,6653,2424430,0.324,
Europe,June 17 2021,47937263,41920,39239.286,1120863,994,930.714,64031.161,55.994,52.413,1497.168,1.328,1.243,,,,,,,,,,,,,,,,,,,449421122,282659637,173691273,89914,6381457,5003398,60.03,37.76,23.2,0.01,6683,2434298,0.325,
Europe,June 18 2021,47981242,43979,39334.286,1121846,983,914,64089.905,58.744,52.54,1498.482,1.313,1.221,,,,,,,,,,,,,,,,,,,456117522,285870720,177340294,91842,5467086,4975837,60.92,38.18,23.69,0.01,6646,2392514,0.32,
Europe,June 19 2021,48020928,39686,39690,1122743,897,905,64142.915,53.01,53.015,1499.68,1.198,1.209,,,,,,,,,,,,,,,,,,,459371854,287345550,179176676,92617,4186103,4940038,61.36,38.38,23.93,0.01,6599,2346053,0.313,
Europe,June 20 2021,48056038,35110,39811.714,1123369,626,911.714,64189.812,46.897,53.178,1500.516,0.836,1.218,,,,,,,,,,,,,,,,,,,463572669,289373586,181588194,92909,2667084,4934272,61.92,38.65,24.26,0.01,6591,2329565,0.311,
Europe,June 21 2021,48097279,41241,40274.571,1124125,756,921.143,64244.899,55.087,53.796,1501.526,1.01,1.23,,,,,,,,,,,,,,,,,,,467116433,290918592,183758841,94348,4071805,4910640,62.39,38.86,24.55,0.01,6559,2309418,0.308,
Europe,June 22 2021,48141697,44418,41012.857,1125131,1006,911.429,64304.229,59.33,54.782,1502.869,1.344,1.217,,,,,,,,,,,,,,,,,,,472819508,293497042,187080646,95962,6256682,5031852,63.16,39.2,24.99,0.01,6721,2358836,0.315,
Europe,June 23 2021,48192213,50516,42410,1126192,1061,903.286,64371.705,67.476,56.648,1504.287,1.417,1.207,,,,,,,,,,,,,,,,,,,478180583,295770521,190342107,97390,5888286,4988356,63.87,39.51,25.42,0.01,6663,2313850,0.309,
Europe,June 24 2021,48245015,52802,43964.571,1127262,1070,914.143,64442.234,70.529,58.725,1505.716,1.429,1.221,,,,,,,,,,,,,,,,,,,483680845,298202736,193589826,98954,5973930,4930139,64.61,39.83,25.86,0.01,6585,2241544,0.299,
Europe,June 25 2021,48296203,51188,44994.429,1128369,1107,931.857,64510.607,68.373,60.1,1507.194,1.479,1.245,,,,,,,,,,,,,,,,,,,490181024,301405324,197069976,100739,5590111,4947716,65.47,40.26,26.32,0.01,6609,2235961,0.299,
Europe,June 26 2021,48345376,49173,46349.714,1129491,1122,964,64576.289,65.682,61.911,1508.693,1.499,1.288,,,,,,,,,,,,,,,,,,,493965671,303053799,199272346,101560,4356081,4971993,65.98,40.48,26.62,0.01,6641,2243271,0.3,
Europe,June 27 2021,48388465,43089,47489.571,1130295,804,989.429,64633.844,57.555,63.433,1509.767,1.074,1.322,,,,,,,,,,,,,,,,,,,498184599,304869763,201904693,101874,2942025,5011273,66.54,40.72,26.97,0.01,6694,2236931,0.299,
Europe,June 28 2021,48449676,61211,50342.429,1131166,871,1005.857,64715.606,81.761,67.244,1510.93,1.163,1.344,,,,,,,,,,,,,,,,,,,502157814,306439965,204449188,103422,4537530,5077807,67.07,40.93,27.31,0.01,6783,2245578,0.3,
Europe,June 29 2021,48510378,60702,52668.714,1132433,1267,1043.143,64796.687,81.081,70.351,1512.623,1.692,1.393,,,,,,,,,,,,,,,,,,,507221724,308625783,207465712,105923,5630547,4988357,67.75,41.22,27.71,0.01,6663,2192868,0.293,
Europe,June 30 2021,48578447,68092,55179.571,1133595,1164,1057.857,64887.609,90.952,73.705,1514.175,1.555,1.413,,,,,,,,,,,,,,,,,,,512854853,311138896,210674015,108360,6161139,5027339,68.5,41.56,28.14,0.01,6715,2230138,0.298,
Europe,July 1 2021,48657354,78907,58908.857,1134626,1031,1052.286,64993.007,105.398,78.686,1515.552,1.377,1.406,,,,,,,,,,,,,,,,,,,518344579,313723131,213667464,111016,6103975,5045916,69.24,41.9,28.54,0.01,6740,2263581,0.302,
Europe,July 2 2021,48734295,76941,62587.857,1135659,1033,1041.714,65095.779,102.772,83.6,1516.932,1.38,1.391,,,,,,,,,,,,,,,,,,,525274954,317339826,217194445,113601,5524932,5036606,70.16,42.39,29.01,0.02,6728,2298640,0.307,
Europe,July 3 2021,48797312,63017,64565.571,1136566,907,1011,65179.953,84.174,86.242,1518.143,1.212,1.35,,,,,,,,,,,,,,,,,,,528401191,318653481,219049331,114750,4111761,5001704,70.58,42.56,29.26,0.02,6681,2271735,0.303,
Europe,July 4 2021,48858163,60851,67103,1137336,770,1006.143,65261.233,81.28,89.631,1519.172,1.029,1.344,,,,,,,,,,,,,,,,,,,532659974,320720106,221500602,115264,2844081,4987707,71.15,42.84,29.59,0.02,6662,2280029,0.305,
Europe,July 5 2021,48954243,96080,72084.286,1138265,929,1014.429,65389.57,128.337,96.285,1520.413,1.241,1.355,,,,,,,,,,,,,,,,,,,536393030,322092182,223965540,117292,4091838,4924039,71.65,43.02,29.92,0.02,6577,2243179,0.3,
Europe,July 6 2021,49039422,85179,75581,1139276,1011,977.857,65503.346,113.776,100.956,1521.763,1.35,1.306,,,,,,,,,,,,,,,,,,,541729690,324440924,227037074,119634,5908904,4963800,72.36,43.34,30.33,0.02,6630,2267067,0.303,
Europe,July 7 2021,49137615,98193,79881.143,1140338,1063,963.429,65634.505,131.159,106.7,1523.182,1.42,1.287,,,,,,,,,,,,,,,,,,,547061031,326595115,230474093,122142,5892770,4925466,73.07,43.62,30.79,0.02,6579,2216597,0.296,
Europe,July 8 2021,49238410,100795,83008,1141401,1063,968,65769.14,134.635,110.876,1524.602,1.42,1.293,,,,,,,,,,,,,,,,,,,551966050,328463758,233616431,124904,5436172,4830068,73.73,43.87,31.2,0.02,6452,2106078,0.281,
Europe,July 9 2021,49351602,113192,88186.714,1142387,986,961.286,65920.334,151.194,117.793,1525.919,1.317,1.284,,,,,,,,,,,,,,,,,,,558909587,331666455,237518402,127644,5500176,4826528,74.66,44.3,31.73,0.02,6447,2048829,0.274,
Europe,July 10 2021,49435943,84341,91233,1143318,942,966.286,66032.99,112.657,121.863,1527.162,1.258,1.291,,,,,,,,,,,,,,,,,,,561894731,332865582,239332362,128867,4005241,4811314,75.05,44.46,31.97,0.02,6427,2015273,0.269,
Europe,July 11 2021,49515687,79744,93932,1144158,840,976.286,66139.507,106.516,125.468,1528.284,1.122,1.304,,,,,,,,,,,,,,,,,,,565877671,334510232,241868782,129403,2520578,4765095,75.59,44.68,32.31,0.02,6365,1956347,0.261,
Europe,July 12 2021,49631970,116283,96818.143,1145045,887,970.286,66294.829,155.322,129.323,1529.469,1.185,1.296,,,,,,,,,,,,,,,,,,,569456448,335624074,244447648,131520,4035151,4757001,76.06,44.83,32.65,0.02,6354,1909388,0.255,
Europe,July 13 2021,49771234,139264,104544.571,1146112,1067,978.286,66480.848,186.019,139.643,1530.894,1.425,1.307,,,,,,,,,,,,,,,,,,,574428344,337596687,247577905,133950,5456345,4692348,76.73,45.09,33.07,0.02,6268,1838264,0.246,
Europe,July 14 2021,49896613,125379,108428.286,1147113,1004,969.857,66648.32,167.472,144.831,1532.231,1.341,1.295,,,,,,,,,,,,,,,,,,,579711281,339604741,250962565,134921,5666363,4660001,77.43,45.36,33.52,0.02,6224,1796557,0.24,
Europe,July 15 2021,50040390,143777,114568.571,1148136,1023,964.143,66840.367,192.047,153.032,1533.598,1.366,1.288,,,,,,,,,,,,,,,,,,,584663219,341468724,254230276,137704,5449443,4661898,78.1,45.61,33.96,0.02,6227,1784248,0.238,
Europe,July 16 2021,50190673,150283,119867.286,1149144,1008,967.286,67041.105,200.737,160.11,1534.944,1.346,1.292,,,,,,,,,,,,,,,,,,,591774507,344329264,258672731,140328,6159826,4756138,79.04,45.99,34.55,0.02,6353,1825271,0.244,
Europe,July 17 2021,50309948,119275,124857.857,1150102,958,969.571,67200.424,159.319,166.776,1536.224,1.28,1.295,,,,,,,,,,,,,,,,,,,594502116,345240504,260552896,144687,3291979,4654239,79.41,46.11,34.8,0.02,6217,1767917,0.236,
Europe,July 18 2021,50419325,109377,129091.143,1151008,906,979,67346.522,146.098,172.431,1537.434,1.21,1.308,,,,,,,,,,,,,,,,,,,598855517,347323006,263007786,145114,2418401,4639642,79.99,46.39,35.13,0.02,6197,1770622,0.237,
Europe,July 19 2021,50573807,154482,134548.143,1151921,913,982.714,67552.868,206.346,179.72,1538.654,1.22,1.313,,,,,,,,,,,,,,,,,,,602221855,348503316,265318663,147069,3680697,4589009,80.44,46.55,35.44,0.02,6130,1770568,0.236,
Europe,July 20 2021,50718416,144609,135311.714,1152979,1058,981.429,67746.026,193.158,180.74,1540.067,1.413,1.311,,,,,,,,,,,,,,,,,,,607839573,350839352,268714829,149204,6036624,4671906,81.19,46.86,35.89,0.02,6240,1815769,0.243,
Europe,July 21 2021,50867182,148766,138652.714,1153992,1013,982.714,67944.737,198.711,185.202,1541.42,1.353,1.313,,,,,,,,,,,,,,,,,,,612591957,352635995,271768979,151168,4984192,4574453,81.83,47.1,36.3,0.02,6110,1774034,0.237,
Europe,July 22 2021,51015708,148526,139331.143,1155068,1076,990.286,68143.127,198.39,186.109,1542.857,1.437,1.323,,,,,,,,,,,,,,,,,,,617266622,354526255,274674775,153315,5062553,4519184,82.45,47.36,36.69,0.02,6036,1770280,0.236,
Europe,July 23 2021,51154754,139046,137725.857,1156143,1075,999.857,68328.855,185.728,183.964,1544.293,1.436,1.336,,,,,,,,,,,,,,,,,,,623321625,356789594,278678393,155705,5206288,4382964,83.26,47.66,37.22,0.02,5854,1685998,0.225,
Europe,July 24 2021,51262577,107823,136089.857,1157164,1021,1008.857,68472.877,144.022,181.779,1545.657,1.364,1.348,,,,,,,,,,,,,,,,,,,625497198,357559882,280109423,156930,2926888,4330803,83.55,47.76,37.42,0.02,5785,1667517,0.223,
Europe,July 25 2021,51350952,88375,133089.571,1158087,923,1011.286,68590.922,118.045,177.772,1546.89,1.233,1.351,,,,,,,,,,,,,,,,,,,628732424,358859797,282155456,157304,1998478,4270819,83.98,47.93,37.69,0.02,5705,1636690,0.219,
Europe,July 26 2021,51489882,138930,130867.857,1159071,984,1021.429,68776.495,185.573,174.804,1548.204,1.314,1.364,,,,,,,,,,,,,,,,,,,631884256,360097617,284219644,159230,3516884,4247416,84.4,48.1,37.96,0.02,5673,1642269,0.219,
Europe,July 27 2021,51616926,127044,128358.571,1160183,1112,1029.143,68946.191,169.696,171.452,1549.689,1.485,1.375,,,,,,,,,,,,,,,,,,,636491631,362043044,286976386,161359,4877161,4081781,85.02,48.36,38.33,0.02,5452,1582879,0.211,
Europe,July 28 2021,51751825,134899,126377.571,1161324,1141,1047.429,69126.38,180.188,168.806,1551.213,1.524,1.399,,,,,,,,,,,,,,,,,,,640873476,363842630,289661751,163620,4765104,4050481,85.6,48.6,38.69,0.02,5410,1589572,0.212,
Europe,July 29 2021,51889285,137460,124796.714,1162416,1092,1049.714,69309.989,183.609,166.695,1552.672,1.459,1.402,,,,,,,,,,,,,,,,,,,645325609,365817793,292222117,166006,4802470,4013323,86.2,48.86,39.03,0.02,5361,1597061,0.213,
Europe,July 30 2021,52021938,132653,123883.429,1163564,1149,1060.286,69487.177,177.188,165.475,1554.205,1.535,1.416,,,,,,,,,,,,,,,,,,,650509910,367602923,295801621,168665,4333917,3888703,86.89,49.1,39.51,0.02,5194,1535902,0.205,
Europe,July 31 2021,52120671,98733,122584.857,1164629,1065,1066.571,69619.058,131.88,163.74,1555.628,1.423,1.425,,,,,,,,,,,,,,,,,,,653294809,368685324,297546871,169944,3374190,3952600,87.26,49.25,39.74,0.02,5280,1571995,0.21,
Europe,August 1 2021,52208162,87491,122458.571,1165600,971,1073.429,69735.922,116.864,163.571,1556.925,1.297,1.434,,,,,,,,,,,,,,,,,,,656113864,369841064,299304875,170473,1857881,3932514,87.64,49.4,39.98,0.02,5253,1571525,0.21,
Europe,August 2 2021,52341148,132986,121609.429,1166777,1177,1101,69913.555,177.633,162.437,1558.497,1.572,1.471,,,,,,,,,,,,,,,,,,,658768531,370943482,300975022,172564,3026787,3862501,87.99,49.55,40.2,0.02,5159,1553935,0.208,
Europe,August 3 2021,52457999,116851,120153.286,1168004,1227,1117.429,70069.636,156.081,160.492,1560.136,1.639,1.493,,,,,,,,,,,,,,,,,,,662588489,372599432,303361371,175073,4160687,3760149,88.5,49.77,40.52,0.02,5023,1508697,0.202,
Europe,August 4 2021,52594967,136968,120448.857,1169200,1202,1126.143,70252.588,182.952,160.887,1561.734,1.606,1.504,,,,,,,,,,,,,,,,,,,667117548,374590419,305983783,177441,4749416,3757907,89.11,50.04,40.87,0.02,5020,1518972,0.203,
Europe,August 5 2021,52730358,135391,120153.286,1170417,1218,1144.143,70433.434,180.846,160.492,1563.359,1.627,1.528,,,,,,,,,,,,,,,,,,,670548391,376017515,308087847,179847,3801451,3614908,89.57,50.23,41.15,0.02,4829,1439545,0.192,
Europe,August 6 2021,52864769,134411,120404.429,1171609,1196,1150.857,70612.97,179.537,160.828,1564.951,1.598,1.537,,,,,,,,,,,,,,,,,,,674895876,377538451,311082628,182561,3522918,3499051,90.15,50.43,41.55,0.02,4674,1408919,0.188,
Europe,August 7 2021,52970439,105670,121395.429,1172684,1079,1152.857,70754.117,141.146,162.151,1566.387,1.441,1.54,,,,,,,,,,,,,,,,,,,677406840,378587576,312606939,183991,2982141,3443042,90.48,50.57,41.76,0.02,4599,1399220,0.187,
Europe,August 8 2021,53065381,94942,122459.857,1173682,998,1156.714,70880.934,126.817,163.573,1567.72,1.333,1.545,,,,,,,,,,,,,,,,,,,679955323,379597550,314231459,184564,1816195,3437083,90.82,50.7,41.97,0.02,4591,1400665,0.187,
Europe,August 9 2021,53186387,121006,120748.429,1174875,1193,1159,71042.565,161.631,161.287,1569.314,1.594,1.548,,,,,,,,,,,,,,,,,,,682422526,380571388,315793068,186814,2804706,3405361,91.15,50.83,42.18,0.02,4549,1384465,0.185,
Europe,August 10 2021,53310234,123847,121747.857,1176117,1242,1161.143,71207.991,165.426,162.622,1570.973,1.659,1.551,,,,,,,,,,,,,,,,,,,686432760,382175123,318272940,189227,4180364,3408172,91.69,51.05,42.51,0.03,4552,1373527,0.183,
Europe,August 11 2021,53451628,141394,122380.143,1177373,1256,1168.857,71396.855,188.864,163.467,1572.65,1.678,1.561,,,,,,,,,,,,,,,,,,,690190837,383874508,320417782,191864,4147359,3322164,92.19,51.28,42.8,0.03,4438,1353056,0.181,
Europe,August 12 2021,53595241,143613,123554.714,1178629,1256,1174.286,71588.683,191.828,165.036,1574.328,1.678,1.569,,,,,,,,,,,,,,,,,,,693689713,385350269,322595429,194539,3911129,3337830,92.66,51.47,43.09,0.03,4458,1368017,0.183,
Europe,August 13 2021,53735248,140007,124354.143,1179915,1286,1187.143,71775.694,187.011,166.103,1576.046,1.718,1.586,,,,,,,,,,,,,,,,,,,699512423,387470408,326481817,197332,5062501,3557772,93.44,51.76,43.61,0.03,4752,1428921,0.191,
Europe,August 14 2021,53847361,112113,125274.571,1181067,1152,1197.571,71925.446,149.753,167.333,1577.585,1.539,1.6,,,,,,,,,,,,,,,,,,,702741606,388259630,328965304,198971,3627170,3649920,93.87,51.86,43.94,0.03,4875,1392966,0.186,
Europe,August 15 2021,53946224,98863,125834.714,1182149,1082,1209.571,72057.501,132.054,168.081,1579.03,1.445,1.616,,,,,,,,,,,,,,,,,,,705121456,389148056,330526717,199565,1393044,3589467,94.19,51.98,44.15,0.03,4795,1364161,0.182,
Europe,August 16 2021,54066332,120108,125706.429,1183471,1322,1228,72217.932,160.432,167.91,1580.796,1.766,1.64,,,,,,,,,,,,,,,,,,,707513603,390142780,331985526,202171,2710514,3576015,94.5,52.11,44.34,0.03,4777,1370580,0.183,
Europe,August 17 2021,54194514,128182,126325.714,1184888,1417,1253,72389.149,171.216,168.737,1582.688,1.893,1.674,,,,,,,,,,,,,,,,,,,710490837,391320444,333861001,206301,3267626,3445625,94.9,52.27,44.59,0.03,4602,1317322,0.176,
Europe,August 18 2021,54341043,146529,127059.286,1186374,1486,1285.857,72584.871,195.723,169.717,1584.673,1.985,1.718,,,,,,,,,,,,,,,,,,,713634341,392511474,335901877,211717,3407653,3339955,95.32,52.43,44.87,0.03,4461,1241450,0.166,
Europe,August 19 2021,54485505,144462,127180.571,1187825,1451,1313.714,72777.833,192.962,169.879,1586.612,1.938,1.755,,,,,,,,,,,,,,,,,,,716758069,393750193,338099044,222093,3433281,3271682,95.74,52.59,45.16,0.03,4370,1205986,0.161,
Europe,August 20 2021,54630105,144600,127836.714,1189215,1390,1328.571,72970.98,193.146,170.755,1588.468,1.857,1.775,,,,,,,,,,,,,,,,,,,720250041,395297086,340196619,225532,3087549,2989547,96.21,52.8,45.44,0.03,3993,1117909,0.149,
Europe,August 21 2021,54749133,119028,128824.571,1190500,1285,1347.571,73129.969,158.989,172.075,1590.185,1.716,1.8,,,,,,,,,,,,,,,,,,,722275227,396101380,341438354,227180,2491573,2827322,96.48,52.91,45.61,0.03,3777,1121982,0.15,
Europe,August 22 2021,54853513,104380,129612.714,1191701,1201,1364.571,73269.392,139.423,173.127,1591.789,1.604,1.823,,,,,,,,,,,,,,,,,,,724835835,396993760,343198259,246559,1474414,2838944,96.82,53.03,45.84,0.03,3792,1123752,0.15,
Europe,August 23 2021,54975027,121514,129813.571,1193240,1539,1395.571,73431.702,162.31,173.396,1593.844,2.056,1.864,,,,,,,,,,,,,,,,,,,727009392,397799612,344599894,265971,2485810,2806843,97.11,53.14,46.03,0.04,3749,1095277,0.146,
Europe,August 24 2021,55109878,134851,130766.286,1194869,1629,1425.857,73611.826,180.124,174.668,1596.02,2.176,1.905,,,,,,,,,,,,,,,,,,,729866402,398857425,346451565,287871,3079580,2779982,97.49,53.28,46.28,0.04,3713,1074520,0.144,
Europe,August 25 2021,55258229,148351,131026.571,1196452,1583,1439.714,73809.983,198.157,175.016,1598.135,2.114,1.923,,,,,,,,,,,,,,,,,,,732826667,399949362,348363431,346209,3255731,2758279,97.89,53.42,46.53,0.05,3684,1063759,0.142,
Europe,August 26 2021,55403112,144883,131086.714,1198051,1599,1460.857,74003.507,193.524,175.096,1600.271,2.136,1.951,,,,,,,,,,,,,,,,,,,735645792,400999055,350196095,371560,2994928,2695656,98.26,53.56,46.78,0.05,3601,1027040,0.137,
Europe,August 27 2021,55529062,125950,128422.429,1199615,1564,1485.714,74171.742,168.235,171.537,1602.36,2.089,1.985,,,,,,,,,,,,,,,,,,,738945665,402360568,352213755,378306,3028104,2687162,98.7,53.74,47.05,0.05,3589,1012290,0.135,
Europe,August 28 2021,55663343,134281,130601.429,1200958,1343,1494,74351.105,179.363,174.448,1604.154,1.794,1.996,,,,,,,,,,,,,,,,,,,740570152,402986408,353210605,410076,2007839,2618059,98.92,53.83,47.18,0.05,3497,976040,0.13,
Europe,August 29 2021,55766983,103640,130495.714,1202248,1290,1506.714,74489.54,138.435,174.307,1605.877,1.723,2.013,,,,,,,,,,,,,,,,,,,742728040,403645746,354779662,415079,1234276,2583755,99.21,53.92,47.39,0.06,3451,958073,0.128,
Europe,August 30 2021,55878288,111305,129037.286,1203796,1548,1508,74638.213,148.673,172.359,1607.944,2.068,2.014,,,,,,,,,,,,,,,,,,,744851623,404461470,356161033,444009,2369095,2567079,99.49,54.03,47.57,0.06,3429,949732,0.127,
Europe,August 31 2021,55987382,109094,125357.714,1205551,1755,1526,74783.933,145.72,167.444,1610.289,2.344,2.038,,,,,,,,,,,,,,,,,,,747325388,405351205,357810468,779832,2722931,2516133,99.82,54.14,47.79,0.1,3361,923532,0.123,
Europe,September 1 2021,56142901,155519,126381.714,1207148,1597,1528,74991.664,207.731,168.812,1612.422,2.133,2.041,,,,,,,,,,,,,,,,,,,750457801,406296851,359982185,883197,3334446,2527375,100.24,54.27,48.08,0.12,3376,891939,0.119,
Europe,September 2 2021,56282264,141070,125837,1208815,1667,1537.714,75177.815,188.431,168.084,1614.648,2.227,2.054,,,,,,,,,,,,,,,,,,,752878403,407195890,361535236,983731,2657213,2479130,100.56,54.39,48.29,0.13,3311,871348,0.116,
Europe,September 3 2021,56423991,141727,128090.857,1210468,1653,1550.429,75367.124,189.309,171.095,1616.856,2.208,2.071,,,,,,,,,,,,,,,,,,,755837206,408123945,363569711,1032000,2736108,2437416,100.96,54.51,48.56,0.14,3256,834607,0.111,
Europe,September 4 2021,56540377,116386,125534.429,1211857,1389,1557,75522.584,155.46,167.68,1618.712,1.855,2.08,,,,,,,,,,,,,,,,,,,757159847,408644237,364378594,1050431,1709555,2394806,101.14,54.58,48.67,0.14,3199,818730,0.109,
Europe,September 5 2021,56646031,105654,125822.143,1213202,1345,1564.857,75663.709,141.125,168.064,1620.508,1.797,2.09,,,,,,,,,,,,,,,,,,,759117744,409250160,365787737,1109229,1133383,2380392,101.4,54.66,48.86,0.15,3180,811154,0.108,
Europe,September 6 2021,56753504,107473,125274.714,1214838,1636,1577.429,75807.264,143.555,167.333,1622.694,2.185,2.107,,,,,,,,,,,,,,,,,,,760666481,409807837,366765687,1190118,1730813,2289207,101.6,54.74,48.99,0.16,3058,772249,0.103,
Europe,September 7 2021,56892409,138905,129533.429,1216649,1814,1585.857,75992.803,185.539,173.021,1625.113,2.423,2.118,,,,,,,,,,,,,,,,,,,763310929,410781798,368421058,1288521,2722343,2289118,101.96,54.87,49.21,0.17,3058,773366,0.103,
Europe,September 8 2021,57025919,133510,126389.286,1218408,1759,1609,76171.136,178.333,168.822,1627.462,2.35,2.149,,,,,,,,,,,,,,,,,,,765291130,411448392,369704382,1390506,2137289,2118101,102.22,54.96,49.38,0.19,2829,731743,0.098,
Europe,September 9 2021,57170299,144380,126862.143,1220113,1705,1614.429,76363.989,192.852,169.453,1629.74,2.277,2.156,,,,,,,,,,,,,,,,,,,767419960,412185133,371066281,1497122,2399187,2081238,102.51,55.06,49.56,0.2,2780,711570,0.095,
